avg_time_to_complete_quiz_mins,avg_time_to_submit_assignment_days,session_duration_avg_mins,activities_per_hour
30.12899830320378,3.143306305000004,38.809136242411924,3.611911613535566
17.502032067324144,1.9426157414944956,30.261152354783572,8.247095391911165
35.949214204321386,2.795123336135283,45.37675038639332,7.411367459599266
32.496497053813904,3.8582704301818715,29.84444475759213,2.1332610121092683
60.0,7.787084411778219,35.871599610136926,2.4716691108895756
16.54529327124624,1.3977643895069392,49.043805586523916,11.146039450429713
11.710320270471197,2.0605153336622357,35.00165651934557,7.981399357722771
31.996875665677695,1.0,42.788531978007455,4.691240210117984
12.584077496123083,1.3852256723198264,21.884126699796525,7.215057787878254
13.155321071861524,1.87828233745657,23.84403944912591,10.107783104591766
43.28414983009805,5.639728791180297,28.94172335569121,2.695934741934242
37.4211642544264,2.36955480920682,49.47352990235047,5.25152200017386
40.49268854994234,5.175895460430156,40.68574265630962,5.6721567426280135
24.309440715627453,3.5951311859137687,60.584319491921086,5.422877031126575
30.842228991277423,3.1506024928446337,26.963437687710233,6.493540631555543
50.12831974155776,6.708813134948678,31.824483648412887,4.127924985516827
37.62541003463483,3.78907520139991,37.44935192583165,3.9399398474404914
23.340187026212888,3.0953502743327785,42.84443552729382,6.168695938382529
31.978171616870046,3.8865794927576496,27.5852844131861,3.6135973961073926
45.86906921948815,3.011880434517792,49.63903475886231,7.038946399047209
22.966213208818935,1.0839693475750716,30.599077736507688,7.7059491531383
14.400237123683562,0.783424092737644,30.802700743465575,8.987309695286301
19.597093305142703,1.1484117874370563,34.72009207602431,11.54160127127102
11.836472833221737,1.5170040481140734,24.079825636586918,9.40298956384943
11.057095814657824,1.752023257758922,30.757939053020472,6.414254335475311
38.809287338639535,9.71760527116103,27.07583058469181,3.018796191985492
38.68177810929305,3.0385551687843178,39.19609635074918,4.629913363828339
32.24953614328221,4.8325612403560125,26.63665036884255,4.816346015378904
40.939592049074015,9.793208137147857,24.64321062403821,2.2940148345010893
26.94695123669431,3.7401256641052445,42.91746698926335,5.623704088580668
15.64646506760451,4.083145212660734,22.937776520735152,6.347175986183521
37.9088703479934,2.618862303326581,52.244558886530356,7.102250519828237
15.097091308390112,2.4652277439421963,39.18053346146862,2.545547322350811
32.502577894134774,3.573767109901901,61.77413168437798,6.786759567410144
23.097238493147408,0.8184129977035948,36.51764934088317,6.676035644406782
14.297744218003139,1.8343274023789533,35.784540316311556,10.591743563726029
15.57219507951581,1.9248059942581066,40.5428606738995,9.16514263761761
54.366085211511354,6.692068821821604,29.43403580821217,3.8090542890877783
26.932656464248545,2.6723665626900392,36.26004877893911,6.1522911921587715
38.00063567847941,8.634767835879643,42.65426179692081,1.3134699403096632
26.810385740134485,3.0773742827608337,59.2115931738807,5.385078759193611
23.67974635232217,0.7881586815580385,20.18525814740273,9.567179329597213
40.8224042791738,2.5334259287972234,37.45595703562967,2.0
40.87433139469208,1.9800312812323113,46.92674541956903,5.8457248390797565
44.161025043743145,5.798813789243585,19.643581388993518,1.4658190393127786
18.446544497991777,1.5695301993267088,22.384028142472022,6.394351112098315
30.7793387445145,2.7403131365589313,35.01515438720644,3.372548018779284
21.51446218228517,0.8099492708925543,21.372940485158765,7.888904602206763
14.146228516279168,2.245363068424976,36.18933965761689,7.325828057763921
35.14173722105187,3.720639231357267,45.928364763409164,6.333895137138464
30.823339124185896,1.0,65.08130262747582,5.662620104566336
34.339391756256816,2.1910361070741997,63.694865187820284,6.488942154469145
48.95429840649197,4.395434082199185,47.90162485866898,5.4521106046716765
28.617493184852748,1.8709355781676982,44.200787675736315,2.0
25.36696930394499,2.5421830304098143,54.505648789745635,5.378319505044296
25.48643056111611,1.5059622067102494,60.061749460498845,4.2534912148564405
34.108874355321774,3.749698021444869,35.89601758148673,5.933568677709678
16.014958645978293,1.7338465858827166,43.68629059951478,8.195966306941791
19.762817213206056,1.875799903053022,35.04815550766356,5.887356527679646
39.81627677639098,1.419396059190831,59.93478192426306,8.347248366541622
15.903046092447017,1.5088066259668287,27.197071781774,10.607015863869519
44.83502349575259,8.736378047497155,32.2091490442338,4.623861412322142
19.28146064091972,2.1359462109693284,34.1134995177673,7.223513892956922
36.62220171497534,3.802332777884466,46.20882969745614,8.26633128302116
20.78791153741493,1.5982773882557872,43.25475631574908,5.028879253926056
39.195898912082946,1.425658282268037,49.89227684204612,5.871499309942538
15.028713867631767,0.5,36.28391699178784,12.425062078794484
26.280615885082234,2.819346617954279,24.048371610300215,4.726637263732192
40.062318348645235,4.616877194612453,27.17265760122874,4.00929495577981
56.586542186244,5.211819042038846,34.28038743125127,3.4453967721142855
43.48429151873586,6.588909194603944,18.071724438212865,3.278745754130064
39.341935404222234,2.22495503698376,34.74607844714335,4.395401197944917
24.59249868156938,4.32254846283166,34.686741758456265,7.125251123208204
41.79585605902604,3.4086107475639174,36.62949669029862,2.5717661420203393
16.184481108258304,1.6305276360899446,35.04090765313969,7.530825733249706
38.523010178076824,2.7419544843888386,60.22299882776963,5.73711913453329
45.86698879538059,3.231528480217519,52.84671132325229,2.7093188069963663
42.074631583909,4.441087597495535,29.07601106259525,1.959532692110434
14.462765034117808,1.905404136579891,41.34790976441771,4.502936053523639
59.52722145092612,6.427193149128632,15.325404257772693,3.3027437925050425
31.524491669528473,3.610633063966896,25.3491490950367,3.1398252713260533
17.2925112529648,0.6070667540329444,32.1229626203803,8.602214678383485
40.354361838834976,7.171983537957564,35.45024380582562,1.7730843237047593
60.0,3.7216357514725007,22.541037442422148,4.2439419249661245
18.917115852444045,3.5930540502830213,40.33791519457377,6.238335612304348
19.40328559369042,2.0306854824365668,39.25604959057554,8.723322122494032
44.379815737286606,7.643077634616421,16.393131505297067,2.5885434902335183
18.654338504932998,1.0984105246598275,46.94150855167617,7.457752797914862
60.0,4.258714418066667,36.440243111370954,3.2010476642816945
23.06743556459603,3.3490122686280794,84.4286845641821,6.0427490264273835
16.425011154824332,2.130759626267758,29.662487321779956,6.534062201752482
25.285970153639457,1.7465982817049814,49.750970651496544,4.824241992538437
25.26499146925526,4.27427225873437,43.636942636547396,4.426124235916349
26.969921307175255,5.082660322109797,50.170349028180446,3.0864760100064026
14.897783716034219,2.086364509629682,39.348801236755456,7.258771335827788
10.0,3.2971600238082215,44.9780548938708,5.2099731444820305
20.573818110097726,1.8552745511488926,38.43472658241387,8.75927929677193
48.04966442388492,6.670436692434744,32.550150278394575,3.9245778658628505
20.915221875795808,3.4052400255491455,38.76390626155638,2.0
41.08705314683506,3.9339423099301123,30.70988175729088,3.327970390472233
20.272497456192788,2.7541808732889423,36.79367755984276,2.2617318365229355
58.61517662987198,10.0,25.41087007042144,2.182904541359768
30.99125453216857,3.6149612320467748,59.44293665440152,2.766073603339673
38.32344714115871,1.0449512296817172,40.57272673162245,5.3207131909115954
60.0,6.785095630474812,26.908673503444838,4.042865409559608
14.889940379797455,2.386125798334872,48.29007371638296,7.0858074868274565
17.222050585368994,1.0406567442569528,31.661065491159324,7.409820171524188
48.664131346021506,4.295927861573751,45.15090923520377,6.3010917394969645
13.741169885612923,1.678444213488949,45.25311297420705,3.3033991467461186
51.590097162106176,2.3784008433606383,21.47180943581113,3.255699538048143
21.6344402329767,2.791082042629128,40.115809298318744,7.7761717136536
34.53408304894126,4.068642219590085,32.02018684483127,2.7466021214895786
15.3143081188766,0.5,38.665344918309586,6.040557550566387
13.452994276551742,3.0893952789316135,39.688928486710125,5.011591839763527
16.776793309162688,2.050661478867881,38.732362491601016,10.692451512405496
19.446439577857603,1.0685477109037784,31.452440818402017,8.58951844215018
32.88294972723889,2.08935491281751,60.2527839120844,3.5299065472390785
49.34778470719757,4.165943942518419,12.518064179570262,4.854662133859585
10.882513967271713,0.8236648570782328,22.82112651025687,10.225376749979851
32.32771784109954,2.492991340729944,38.83319248021388,3.201572903009186
32.45431969969162,1.0,32.679474098576804,5.2556231263896676
21.378234033667187,3.3431585541974167,52.475328364959694,5.962312467404018
11.946963373829933,0.5975589496677405,21.9796604969347,8.096169893322765
14.359468817733438,1.835670038225233,36.705573025901515,6.496061336522362
41.10931616081986,3.142377912510466,49.57623401496342,7.048289693789399
34.632492581557365,3.4670909439935746,60.635141063349735,4.0024521645441125
43.71857084198652,8.586296150042543,27.110928167223562,2.6053202913394964
48.44757268774192,1.6006578341512292,54.55716439970533,7.49597941971215
32.110552685434726,3.241076078803295,42.75510876092736,6.24860080788584
31.184459311126517,2.3568495898773447,48.13822316070996,4.503784220716592
30.12726926719705,3.180496056078081,52.32527783771392,4.946888841431973
30.274667108550684,2.6375009971179315,56.37014290290681,6.01204246671293
19.34602012481459,3.9410665514519305,44.71658424697853,6.824248665173381
36.55498614511525,3.423889482443986,33.41060840563249,4.192139490055064
35.49419256402684,2.3581785960556587,38.16778291702635,5.887502074539697
60.0,6.307095952847831,15.60716495699063,2.4190828228058816
22.61542082947538,2.7305062442960137,44.084662179125004,2.507628516233012
50.96856472071736,10.0,27.816092728726915,2.7863228294117843
33.040539524590656,3.571102628591368,35.752584598495936,7.280960144025567
16.758004922480907,1.889468251756057,38.662182929215085,11.348984866695075
19.98462191621238,4.926345405721134,37.10450246801386,3.0336319893917603
59.61967660284431,7.2874680023842195,18.108698166509264,3.652167885115686
19.403838539994283,2.4791737271102967,25.163603244380667,8.993398446473044
14.220366878589276,2.0668850484335324,39.7484537782469,3.0
12.570582267151154,1.4613894773884772,38.406749269038635,8.836411511775944
11.028535995657819,0.7773973677938872,40.33015737634818,9.155957047279115
30.54565426082269,3.817992099257337,24.147765621055882,5.128015933280765
32.6152869139134,2.898592170278136,43.82398839859992,6.214792977306312
29.854926051935347,3.293284429004852,50.816815775627084,4.547302259905621
44.08814176143916,9.367944060138676,15.909310214752074,3.5870424240678336
21.74856654029026,1.9408198784747253,34.93621886946706,10.959888277780053
22.590087099291594,2.738219277657293,37.807731539364035,6.853147663635201
31.90308944238788,4.516121092487048,31.048703045560046,5.587271455845309
10.81235606927224,1.768326376263643,44.48563323730397,9.437906621330134
36.38918565752915,3.921936601285356,56.07640124682875,5.826883883502065
42.073920158620005,3.382117170592518,46.928225977507836,7.4221748813709905
10.096937347990636,0.7678125598950899,36.795614548479776,10.094196605224308
34.84357575707521,5.02974011580026,22.359578118047992,4.554962727725765
46.57885381005994,5.054998213830191,25.637552539061698,2.3951256009908164
10.479185101304305,2.705838337789211,47.13115244202858,9.204236640784966
31.23077883824864,6.449633473382949,16.66854984108366,2.187530167707666
13.522891443015187,1.5716942336711255,20.79011813681344,8.817305622961342
60.0,2.0,35.95291494139801,2.605841903473926
41.45271124171289,2.2772197445555062,47.32404022017803,5.963417385006547
47.935623654611966,4.531359995373252,12.198485705902725,3.7065207734206274
14.760695425880385,1.7467801021671459,37.32717646072005,4.008936439096523
33.71400990498403,3.6091355190535137,51.86934367386122,5.5955700048236
55.919050114316384,5.942196953004278,10.007555978150238,5.196332234522522
35.716398091708044,3.3090544381042877,46.60730259542416,4.082460317447302
38.5483964676424,2.91142893273121,53.21657824859871,3.3845681886830805
23.129245773608325,1.917841864172005,30.855706418444942,5.528057919437181
24.41220993429483,2.918720451986414,50.50320544653157,6.362333786137594
14.516207405568874,1.709766221953514,27.9000625775832,7.125083399353179
24.444012718015593,3.4348929626773383,19.069048766799334,4.268683165390111
32.18891664932564,2.3994933645860366,57.8314044767422,4.687692113015051
29.417420539277263,3.8380140545363104,43.79164952619388,3.5805292658783054
59.619261916716454,4.5092133359245405,24.10188986246962,3.0295622868721015
56.72635141844615,4.091191898849715,15.43943549187955,3.05351427431356
7.119584729152658,1.9462986691496547,25.31062456575375,9.461528238133049
13.949013009253983,0.7020530157129433,29.087770735814136,9.30466067635336
19.19821086127734,1.232382394219716,45.539152525074606,8.3951992093848
28.265383598222854,2.7072420812275455,51.022802804408066,4.956775097617065
12.063304804886016,1.5409977782067803,38.658243236921926,10.911644644293533
30.7680741439764,3.2020745061613125,44.949577015306126,7.5580435347696255
45.20803972519746,2.081636782528046,21.86957516847632,2.0332654701232964
26.521642453022263,3.815594244596163,25.52430045595723,3.1798049597706157
60.0,2.92499356353055,24.555275814405828,3.363098432661039
28.35772784402999,4.118549944255326,38.68161975484748,4.214636017390125
30.133606938140403,2.6348670622042154,31.75025452003297,3.563108240757098
48.95967015697547,6.083342844278712,15.548469907381522,2.933978014053971
38.35508841501263,6.428910478008214,46.38182777328571,3.0323949616323134
38.85419614899463,3.414784462079241,33.439243905617175,2.1019022622200607
24.732938256476437,2.4054963040509927,50.7376869066697,4.134156911434143
11.060027496731939,1.5993400047737034,34.36746126508355,6.841751780728507
17.502669391060024,1.0714212217918586,26.432860015511103,8.96494483048637
44.633058742552315,8.437330421577842,21.857248873862343,4.107272972003804
12.279901113686037,1.6161268485805018,37.34457978638945,6.571297163947264
33.771130102119926,4.271899545423944,48.33578928262707,3.728789164152403
43.11405213393402,1.0772282279376637,51.924866206021676,4.732965064904242
28.18315193775259,2.8582424459724614,46.62676099697651,6.092777965271805
11.574007050363203,1.5488351883741678,24.884012744360277,4.413787094930846
34.792718074110475,3.175673712491779,33.378196236457256,2.927346217148444
27.40113658801163,3.8596307868548463,33.215766033469144,3.9699014066489724
50.177792119166064,7.870988791756891,23.491265191149466,2.9210733242254445
13.136777723527349,1.4245811442166523,34.40841947513286,7.096681047680755
18.91368844811214,1.761071272966968,26.170641371757046,7.338421551344886
32.02061828810416,10.0,23.58141769687969,3.2528927956903093
21.654931328573895,1.6526215632656764,39.6991335984481,10.82837457666218
59.47889296224672,5.399114382344897,24.463068899719108,2.1673927802611517
23.255181562697047,1.832790514385641,48.37900086103001,4.727209901314757
45.554867426363955,4.3162312994293135,22.187140573745054,3.242258156620286
60.0,2.0,30.14394523786667,3.0279665439786267
25.736077727023243,7.088645409531472,31.869307512620598,3.542985202391105
32.53019024207771,4.366214785205788,48.371141963373915,6.213482913843514
12.035312819478698,3.1954032212833203,68.0232760065145,4.470103796842762
60.0,5.43441357978135,30.237507944065158,3.565200217084599
31.97078362358799,2.2918138386404174,41.615075317483814,3.296851536454147
50.370184004642084,10.0,15.059487977602355,3.5282699389151055
33.09891938952789,5.000075005582729,30.688368820362424,1.8289589603381837
24.022225342236123,3.59600867298612,39.40670160546984,4.0915165497340515
35.180847860536566,3.493537294203767,57.4647247133062,5.302294408673753
30.10251443653196,1.831509107900733,35.51251210472457,4.576531937112605
5.432175182747905,1.92238718789085,34.95551765081544,10.357025379596845
27.734784920960994,1.0,46.89712678292143,5.050165201959726
29.835515541195942,3.289183673118725,30.852918104420098,4.67049582147356
21.003826563088836,3.081124583418503,34.80699036340434,5.226824332006321
28.273353956510764,4.137857775969372,40.75616934142138,5.340988860234786
39.41767029933532,4.83413456436239,23.74292938267387,3.155175327070189
29.48529882096667,2.544828216046236,57.18753460793365,5.281189073133366
38.90834997822396,5.52714812325864,31.569609198014586,3.554867240214488
34.563888688637526,3.9944145282075842,59.64660724717479,8.020331441973049
33.51320106960334,3.8331794312701817,60.39353962606776,5.117011127718286
10.977594497242137,1.6800820919728834,30.698833937761467,9.310807659700474
24.40319353038109,2.7906243866880867,62.45791408975981,2.5453954711902727
16.72905180253662,1.735022093684101,29.338992841423792,6.575652271647913
51.444198984526054,7.440913790152139,18.131310194960115,4.695515819249857
46.35951038424821,3.225170932226936,21.194853486563467,4.219686479818878
10.490015604187846,2.0639544966267844,36.23594932476201,7.326894820243654
23.127165807598875,2.275467730965751,41.115806951505746,4.600179043578879
42.698755503306295,6.81308427653339,12.911251612379813,4.055353067471044
27.419823047143545,4.1181685483739745,31.43860041157262,4.661977799430488
27.4474966417224,2.0853462646742704,34.34444476078054,6.541825837150114
24.77229683420154,2.6134583841022403,37.37350681421332,5.312483762938388
35.217575742403035,7.158597290159273,32.430140280606196,2.561921351896463
37.254274133403435,3.405850266692899,44.16177758179629,3.803771753984317
37.203643095382176,5.866082219369509,27.220197475810362,2.7403220364924707
46.7535591540648,7.246510846916945,24.017828594505517,3.9023257611303857
15.55954893135651,1.9980591074555645,23.8782245987723,8.315522878587538
40.95065024250728,3.766160976175682,21.19191999983319,2.9022050029157973
41.33239774455689,4.84269789175909,18.91846142607281,2.133074760655566
17.61944164690951,3.203943857515995,47.315875701275154,7.514682442871994
29.82514602046301,3.7072313738042766,62.70134837171827,4.709858557128191
12.722200902031558,1.4379893063050015,26.486239945461207,7.980310382699234
49.01428345312562,9.629298334646155,25.806430963678192,4.654668315866706
36.90749824151903,2.984436911129706,15.0,4.0374092845218055
35.67528784469284,2.8594465144975683,37.425106365111596,5.899176029482556
12.464170749760953,1.5777654984931264,53.179610684020666,5.0211625343796875
38.400392332427415,3.3246582355025183,46.7158876177106,2.41098407199985
33.44071324937402,2.1961753517572546,30.398572307022988,3.748761429925129
17.412378739795333,1.074732360626478,54.88151933343113,8.52955062195596
21.394152448385366,1.9010642293090596,41.89778809509582,5.167545888414709
57.44111837104241,4.373280127102218,38.475570715286686,3.0129639414717593
44.84094858428277,3.37822628543151,50.75412675529564,5.8094821615176055
39.12054277196128,2.16290986638496,44.295354874744454,5.6698047604110675
31.596883347222263,4.094179547521476,50.74803772071311,3.7080356304543383
35.581575263128556,3.326555831706756,28.57909037178742,2.5936431486295763
38.62500316635818,2.913782901992547,43.443923375656794,2.6952039644269425
32.18494747434915,2.0017877414885947,44.966566671997185,4.2003643969762505
14.914530822606256,1.1263941604260883,15.606077917816467,9.768090792722099
22.325160314815015,1.8180044781021754,38.54467240400231,4.7256476488641095
10.98343693299173,1.1161012174479357,34.72252090090575,8.468429465073042
34.93942904741859,2.3265857604401274,55.653647226946184,7.0977259896039815
48.598830544324336,4.665553526226704,10.0,2.2714711237785155
60.0,6.1276424500672775,14.533973956605028,3.155658297671741
16.43114944139313,1.7803922631841171,43.66440994540221,10.107604104069805
24.746316801788268,1.6444581388358737,37.228166923463455,4.504989697062671
32.671560383992315,2.620092033459423,51.66455587379723,6.2901276016142305
13.138758172879786,1.4470258228479322,56.15474677613628,4.994059343209694
52.31660963549738,2.9640977363134966,39.237295096701516,3.555987433690139
17.282451988878123,1.9840923302664306,32.34953293453342,6.775526530984499
51.47066188340926,4.968731931839345,35.94898738158808,2.30549683861519
45.16798146515922,4.985943474417953,23.91363487794388,2.9515041384511735
50.04528627866247,6.488482105721144,25.29611501996914,2.5728894512673683
25.20288004143037,3.4119529990618096,55.21909255071837,3.635479341031287
17.818026159298892,1.8945283436877594,35.67061302343489,10.820918290407008
11.829917046269198,1.4426317792665504,39.03989823184366,9.731510388340244
43.72726104906155,2.9024746162543766,48.93373288288948,6.4287172354292075
38.058434859786104,3.0233852146585076,34.62687953597136,7.384284554155793
28.971629653984344,2.3483248778435843,18.667410362159707,7.3992064101706845
12.251440272391203,5.418777779313464,62.945498942915485,4.573061743619482
60.0,5.042607237984109,15.77072518858745,2.9063786809293886
18.489282546882713,1.5916710028691758,52.51842346574138,6.383403429289697
10.22190824093586,1.6429016433973664,28.23876833259073,9.106777966148854
32.361860600324825,2.7617663249443827,40.07377820724324,7.728347798300487
38.77987977082531,1.8280660707768053,23.17138781636943,7.8027907821096365
59.309184623392696,3.833596633630797,22.447055282416773,4.015342786270996
18.85350451697729,1.7063904634682492,41.57648127995592,11.793585965307894
12.875142821569606,1.74193832559402,26.18166280130861,9.362719020885896
35.111654513701964,2.291511898470909,39.77936879716968,2.7829966170437235
41.303909459812346,5.714346722809699,36.02685777138039,2.6338803106246527
16.086315348781493,0.8616257120898453,26.3515476767339,10.106305706665808
60.0,6.856508795033727,26.04433833942687,3.214864709463865
33.08044134350268,1.0,48.15170385446029,2.8249754657487007
34.527414930759285,7.469622687020834,16.24246364778103,3.021626630593565
51.51108584582546,7.0132729098180056,21.793077319922382,4.29963128530344
27.015530658688675,1.9148584568376672,43.16299520388414,5.62599395249066
12.880959184931845,1.756633716556678,35.776620394784324,9.937289981065778
33.07973132838107,3.79856667311059,58.45123814887495,7.354442880409239
56.91627221136571,2.0,37.7428165149759,3.170566026770126
16.398600189198774,0.7175986143189724,35.76275359553046,7.473103567835501
16.363024334583073,2.916866474278506,54.88107821474774,6.418450141351444
46.3896660615908,1.3745077298001673,38.318654725879604,5.0489582550363075
43.226477097428244,3.6230873478890953,47.87829295019156,5.729464990025332
13.22782391548607,1.2602535163003783,37.37260436112609,8.92636959053517
33.43532183931119,4.385444459979259,35.92262998620657,2.7967017554231948
60.0,4.821712909031221,21.040705013601205,3.963951251054712
20.597421746344008,1.9623168414563845,35.47704295936139,6.706126444588852
31.72535016746895,2.64745375726338,39.70917373666973,3.3253237172239287
18.179100744644444,3.2576008573981294,67.70630112999682,3.674421288963406
51.17696540335753,8.057698307219189,21.54599059975098,1.6677554132365546
50.24295734913352,2.7721074412341657,42.23056617476733,3.8045199967791836
46.39618228921433,3.6431265741386487,21.662121318093483,4.370791833805777
28.508508673427567,2.5206460573439156,49.663766952399726,4.597067564092904
37.16680704082245,3.0914800059775684,43.72641590865221,4.285701259401519
32.192310725194424,2.734075805927567,43.76821711859242,7.04541094279955
14.239843859994021,1.3212772885947863,33.55686654590074,10.74569694935306
33.33327248438875,2.614441020037515,47.29108478106127,5.160717994606353
34.96746716491193,4.209531401136268,41.52094616369982,3.6802410408485198
36.857267107386306,4.524638596482756,15.0,5.651395474883107
37.4470990623347,4.810522478420993,59.57932928225963,5.1586555752861845
35.13557703554961,2.729732395636111,47.612618413046,3.7630244895639686
28.839730467772622,2.8783113143127306,49.897152702839335,3.645060333831336
43.111684220798665,3.908022662536191,36.510725462253745,8.314783498622695
21.378020252899887,1.076519325840836,27.068861204349542,3.6932197727925704
28.11215920906443,2.5100559790260375,15.0,5.579036928062839
31.74280422902831,7.065192975228131,20.622252477872216,4.7897907703084
44.02555841652468,2.6348473868017868,34.914084173919704,6.030857675592933
48.825291137934364,3.535091218339548,27.936374343439745,3.2798118543023556
22.39859630344164,3.2696036940632442,72.15082570002382,4.242926807247273
32.74341101857074,4.243469128345963,35.6474960968786,4.022167126202929
43.01144587687087,3.2360430638243702,40.36772642555162,3.626367438299659
11.87920348353015,2.16528745201952,25.42569082858951,9.787395378778221
14.48938127392724,1.219696181576345,11.564410479981856,12.105944049003327
32.259598112444806,2.27561483487783,37.97924194324081,6.760763030550054
10.0,3.1488087616795903,42.43288240378602,3.534581390927177
32.93997142329161,2.05855743630886,26.810527623187827,3.4963464110704923
29.091499481676387,2.944147817347189,40.47136179045348,7.017281046771042
60.0,2.5324658199835035,31.877560410382127,1.9033749558526822
26.599064881707434,5.993284759920037,36.8761661267896,5.8906429903991375
27.837028806913672,1.610219856807331,61.22447239169191,8.149111280753765
24.70686594538209,1.716479912680348,23.979059993966104,6.870451991658116
32.36156294527069,3.394881490002578,35.32188445169301,4.311169403016139
33.20135684160398,1.0,34.5973849813984,4.955466814571032
60.0,3.923001324771547,25.315697594431445,1.9405785929179433
17.028081088541427,1.471302317462982,23.836411961959424,6.584178118651849
41.59056086670172,2.684918072091077,42.10283322330008,7.200173835348464
47.315968709625004,2.2755733471023047,19.40907055646405,2.076599527474919
12.030063069846463,1.2573470823160657,44.84699610523788,11.370028557417019
17.55464067457241,2.029059162543575,37.94095872167769,8.296178839596552
43.48561403227977,2.3537576758534056,39.25734879938738,5.773490945125092
38.19819289825382,4.168580364273382,33.01414956799141,3.166453077519141
12.815022206990069,1.6959020027012732,23.16870744980697,8.36671983955831
31.60659431739579,2.0419206203586393,53.05231213666619,5.495224924087908
23.218982300024926,3.818594618343213,56.0632365360914,6.277114905143981
51.887681275067905,3.5687696953394488,37.44136514912742,5.521874117181325
47.47606672561411,4.065490524037868,28.12387435099468,4.075120748981757
12.073473044365887,2.4452203425778913,35.39446665216178,9.537679351937793
37.36820671784795,2.520281103233864,39.80834980399766,8.278595925083861
